document_id,title,publish_date,session,authors,ctr,category,tags,views,depth,full_reads_percent
5a8eb3149a7947e3e34bba2dbgzlzJ2GTQacZgtv4WEb1A,"МОК дал, МОК взял: как атлеты лишались олимпийских медалей из-за допинга",2018-02-22 14:28:30,bgzlzJ2GTQacZgtv4WEb1A,['5829aef49a7947876bda9414'],0.668,5433e5decbb20f277b20eca9,"['5409f144e063daa0f408ad26', '544fc342cbb20f41ba375453', '55f827809a7947eefcdefda7', '55bbbbf59a7947ca179a15a3']",14558,1.15,38.295
627c08699a7947c12ddacb8eFlEevpOwTBe6VKalKIl4Hw,Минобороны призвало ООН и Красный Крест обеспечить эвакуацию из Славянска,2022-05-11 19:35:43,FlEevpOwTBe6VKalKIl4Hw,[],4.658,5409f11ce063da9c8b588a12,"['5409f364e063daa0f408b27d', '5409f29be063daa0f408b156', '5409f37be063daa0f408b2ae', '621a3d0c9a794728d449ae5e', '5409f198e063daa0f408ae6b', '5444f159cbb20f1b736b0303']",11876,1.071,31.012
6239c1489a7947d80b564f6bHTJNSpuFTveWLub-0a8RQQ,"Песков оценил идею Зеленского о референдуме на Украине
                
                                                    

    

    Политика, 15:52",2022-03-22 12:52:13,HTJNSpuFTveWLub-0a8RQQ,[],0.0,5409f11ce063da9c8b588a12,"['5409f297e063daa0f408b11c', '59e769ab9a794784016dbf12', '55928f739a794751dc833c3a', '621a3d0c9a794728d449ae5e']",215996,1.098,28.197
624c4ff29a79476c9820e1e64AAAVo4sTOSSSHFSUND-4g,«Газпром» отозвала представителей из управления бывшей «дочки» в Германии,2022-04-05 14:25:27,4AAAVo4sTOSSSHFSUND-4g,['619226fb9a7947e681606cc3'],1.082,540d5eafcbb20f2524fc0509,"['5409f15de063daa0f408ada7', '5409f200e063daa0f408af68']",13276,1.18,45.902
61f875839a794736dae68aectTK0cmdJQ5Wu6vTloCrjAA,В России вступил в силу закон о защите минимального дохода должников,2022-02-01 00:00:19,tTK0cmdJQ5Wu6vTloCrjAA,['5bfd1d039a794755995093f8'],2.423,5433e5decbb20f277b20eca9,"['54450318cbb20fa7872b408f', '552a6b1e9a7947ff67deb83e', '542a994dcbb20f1b9bbbca83', '577d35be9a79479c09ce4ddb']",30080,1.188,32.394
620f522f9a794761ee345d1aDemY5GnfS-WGcF7IpImOUg,"В Москве задержали участников драки с полицейскими в метро на «Тульской»
                
                                                    

    

    Общество, 11:45",2022-02-18 08:45:39,DemY5GnfS-WGcF7IpImOUg,[],0.0,5433e5decbb20f277b20eca9,"['554b65809a7947a9f98981e9', '5409f237e063daa0f408b000', '543ec15ecbb20f6e1fde87aa', '5409f3a4e063daa0f408b34f']",17917,1.224,53.631
620ef21a9a7947468ef4ce38zAcWUH1aTwGB3HvAw0xoOQ,"Ученые из Франции назвали основные симптомы «омикрона» у привитых пожилых
                
                                                    

    

    Общество, 04:58",2022-02-18 01:58:01,zAcWUH1aTwGB3HvAw0xoOQ,[],0.0,5433e5decbb20f277b20eca9,"['61a1fd729a794761d34b30b7', '5577f72f9a7947f6177effbc', '55b0ce969a79475f572685bf', '5409f15ae063daa0f408ad8a', '54838946cbb20ff4b81d85b0', '5592aaf89a794719538d1ccd']",28670,1.108,31.709
620e05a49a794766c0f26c36rYNhHh6eSJqJAZMxAYWjZg,"Лукашенко прибыл на полигон, где проходят совместные с Россией учения
                
                                                    

    

    Политика, 11:59",2022-02-17 08:59:09,rYNhHh6eSJqJAZMxAYWjZg,[],0.0,5409f11ce063da9c8b588a12,"['5470d0a0cbb20fec40b24594', '542d1e28cbb20f862ac2c1f6', '5409f196e063daa0f408ae67', '5497a96d9a7947fae31f89e0']",11824,1.156,29.533
6274e1a89a7947678fa99f9drXEdUne4Q_aW_l2Uz__agA,"На Илью Азара составили протокол по статье о дискредитации армии
                
                                                    

    

    Политика, 12:55",2022-05-06 09:55:30,rXEdUne4Q_aW_l2Uz__agA,"['60b8f9c69a79473345febcbd','5bfd1d039a794755995093f8']",0.0,5409f11ce063da9c8b588a12,"['5592a84e9a794719538cfed2', '54a2bbe69a79473ebc185c73', '5772193f9a79479b2abecdbc', '5433f8cacbb20f1662a20a83', '6274e98c9a79476c1e579dce']",2898,1.045,32.919
625544229a79472fc46bba7flNv8wXNBQWuaaNBy6NYicQ,"Путин заявил о невозможности изолировать Россию
                
                                                    

    

    Политика, 12:41",2022-04-12 09:41:25,lNv8wXNBQWuaaNBy6NYicQ,[],0.0,5409f11ce063da9c8b588a12,"['58abcf539a7947f18bc079eb', '54899c042ae596f6cc849243', '544f87c8cbb20f9821503f80', '574333299a79473b17d63f2e']",4131,1.102,45.413
62676ab39a7947d690edb345KIYmJYNTTYuoi6GxyoV9mA,"Посольство увидело «объективную» позицию по Украине в американских СМИ
                
                                                    

    

    Политика, 06:49",2022-04-26 03:49:24,KIYmJYNTTYuoi6GxyoV9mA,[],0.0,5409f11ce063da9c8b588a12,"['5409f17fe063daa0f408ae28', '621a3d0c9a794728d449ae5e', '55608f469a79476c0c4e0864']",6368,1.042,35.804
6252c8b99a794761d4c8226chxrdOFDZRne5krR0PPL13g,Лукашенко и Путин посетят Восточный и дадут пресс-конференцию,2022-04-10 12:33:58,hxrdOFDZRne5krR0PPL13g,['5f36b3779a794782606d90c9'],3.558,5409f11ce063da9c8b588a12,"['5470d0a0cbb20fec40b24594', '58abcf539a7947f18bc079eb', '542d1e28cbb20f862ac2c1f6', '5409f15de063daa0f408ada8', '570a79e99a7947416643bb03', '5533ab399a794762c2ed3910']",33585,1.096,35.182
628bfb5b9a794704aa619a19gYwFVSilQsmvaBfii5R5nQ,"Лавров заявил, что Россия «подумает» над перезапуском отношений с Западом",2022-05-23 21:50:33,gYwFVSilQsmvaBfii5R5nQ,['60fa94ed9a7947b7152c986a'],5.136,5409f11ce063da9c8b588a12,"['545c81a6cbb20fca592f6ed2', '545c04cfcbb20f30832b2df3', '5409f1a9e063daa0f408aea5']",13009,1.035,19.971
628f0a0e9a79478b30a4bab4sPfKozPuSv-i4mUgIzqKBg,«Коммерсантъ» сообщил о задержании внука первого главы ЦБ за махинации,2022-05-26 05:28:08,sPfKozPuSv-i4mUgIzqKBg,['54195a4fcbb20f219d7fa7dd'],4.94,5433e5decbb20f277b20eca9,"['5488df1d2ae596ce22a9b86d', '5409f1ede063daa0f408af4a', '543ec15ecbb20f6e1fde87aa', '5409f19be063daa0f408ae78', '5409f401e063daa0f408b500']",22791,1.059,22.347
620e40c19a7947012643d77bQiZwbM2JQZi3PaKo18GiCA,"Путин разъяснил Макрону ситуацию с идеей признания республик Донбасса
                
                                                    

    

    Политика, 15:55",2022-02-17 12:55:52,QiZwbM2JQZi3PaKo18GiCA,[],0.0,5409f11ce063da9c8b588a12,"['58fda2219a7947718b2933e1', '58abcf539a7947f18bc079eb', '5409f191e063daa0f408ae5c', '5409f1a2e063daa0f408ae94']",35120,1.082,30.783
6267dac69a794704023d6faaA0u2SiGMRbywClF0zs5Q1g,"Краснов заявил о планах ученика колледжа в Твери совершить теракт к 9 Мая
                
                                                    

    

    Политика, 15:42",2022-04-26 12:42:17,A0u2SiGMRbywClF0zs5Q1g,['60bf2f0f9a79475cc856c5a1'],0.0,5409f11ce063da9c8b588a12,"['5464cdc9cbb20f8bf600dbda', '555192d79a7947434db084f5', '5409f1b9e063daa0f408aeca', '56fe2ef29a794780a5c4aeb4', '5409f384e063daa0f408b2c2', '620b5c9e9a794758fb7104a2']",2839,1.023,21.451
628c7a909a7947259c006020BYqM9uBESeObwgeKTUSnNw,"В Иране при крушении истребителя в ходе учений погибли два пилота
                
                                                    

    

    Общество, 09:51",2022-05-24 06:51:07,BYqM9uBESeObwgeKTUSnNw,[],0.0,5433e5decbb20f277b20eca9,"['5409f1a5e063daa0f408ae9e', '5409f190e063daa0f408ae56', '5409f35de063daa0f408b273']",2576,1.07,45.148
620148799a79471df41acebefCnwTmwdSlemXfh_3HwREw,"Два человека пострадали при падении подъемника автосервиса в Подмосковье
                
                                                    

    

    Общество, 19:52",2022-02-07 16:52:57,fCnwTmwdSlemXfh_3HwREw,[],0.0,5433e5decbb20f277b20eca9,"['5409f176e063daa0f408ae06', '5426be0acbb20f0c544303a0', '55080c7d9a794757f68c1fcc', '5798f49a9a79474c319d3c5a', '55110d0e9a79475861c1cbdb']",11051,1.176,30.83
6253ab569a7947939e497ee6VEOBCQWMRc6BMkbHwHDRDA,«Известия» узнали о заморозке законопроекта о национализации предприятий,2022-04-11 05:18:17,VEOBCQWMRc6BMkbHwHDRDA,['619226fb9a7947e681606cc3'],2.019,540d5eafcbb20f2524fc0509,"['5409f15ce063daa0f408ad9f', '5950bd189a7947742cb0489a', '5409f30fe063daa0f408b1f1']",19550,1.068,19.821
624b4cac9a794711af381fcdbwAOnts3SwuCkdLnNYM5wQ,"Аналитики назвали условия для снижения цен на продукты к концу года
                        Влияние санкций российский АПК в этом году в полной мере не почувствует",2022-04-06 05:00:17,bwAOnts3SwuCkdLnNYM5wQ,['582eff1c9a7947115bf77ff6'],2.348,540d5eafcbb20f2524fc0509,"['5527cdb99a79473a03922baa', '56212b269a7947f1d766d81d', '54367080cbb20f3b7e04d3b9', '57ff38e09a79471f30188e74']",66479,1.163,11.817
620a58a19a79470854ab4fbehSXEIzm1TUmJiNlqXCgUiA,"Дума выберет вариант проекта обращения к Путину по ДНР и ЛНР 15 февраля
                
                                                    

    

    Политика, 16:46",2022-02-14 13:46:07,hSXEIzm1TUmJiNlqXCgUiA,[],0.0,5409f11ce063da9c8b588a12,"['54986c919a79474919ad01f4', '5409f191e063daa0f408ae5c', '5409f1a2e063daa0f408ae94', '5409f145e063daa0f408ad35']",7812,1.133,38.799
6291f8f29a7947055cbb3b1cgdtr9jGvSq6vlokKcwNxcA,Зеленский объяснил отказ «рыть окопы» до военных действий по совету США,2022-05-28 11:33:16,gdtr9jGvSq6vlokKcwNxcA,['5edf68259a79470758e7ab2d'],8.525,5409f11ce063da9c8b588a12,"['621a3d0c9a794728d449ae5e', '59e769ab9a794784016dbf12']",15819,1.048,32.094
6203901c9a7947e32b7a192aukJoVO6bQ5KJ3_SwMoAQ-Q,"Саакашвили спел гимн Украины на суде в Тбилиси. Видео
                
                                                    

    

    Политика, 13:05",2022-02-09 10:05:13,ukJoVO6bQ5KJ3_SwMoAQ-Q,[],0.0,5409f11ce063da9c8b588a12,"['54cf53389a79475377ee3d3b', '5409f145e063daa0f408ad30', '544deeedcbb20f1d26376287', '5409f15de063daa0f408ada8']",10333,1.226,55.444
620146389a79471ccbe501f36usT8tmfTImYhrmDQ1Xnsg,"Суд продлил запрет определенных действий блогеру Хованскому до 8 апреля
                
                                                    

    

    Общество, 19:35",2022-02-07 16:35:09,6usT8tmfTImYhrmDQ1Xnsg,[],0.0,5433e5decbb20f277b20eca9,"['60c0795a9a7947474bed9fe2', '5409f175e063daa0f408ae02', '5409f146e063daa0f408ad43', '54c0bb529a79478bb9a34e6c']",4745,1.181,39.705
6236edc39a7947772cc149e0JcOv31XVTdG-EXeq2oFQdg,В России за сутки госпитализировали на 44% меньше пациентов с COVID-19,2022-03-20 09:52:44,JcOv31XVTdG-EXeq2oFQdg,['61309cc39a7947257ab1d378'],0.715,5433e5decbb20f277b20eca9,"['5577f72f9a7947f6177effbc', '5409f140e063daa0f408ad1d']",1687,1.299,51.749
62872d539a794730cdfadda2CKmGGvZPQxypQavKiRX82A,"ФСБ задержала «заминировавшего» ТЦ в Екатеринбурге подростка
                
                                                    

    

    Общество, 09:40",2022-05-20 06:40:01,CKmGGvZPQxypQavKiRX82A,[],0.0,5433e5decbb20f277b20eca9,"['5409f401e063daa0f408b500', '5447d670cbb20fe33c4a4142', '54a3c2e69a794765296d4b28', '5450278ecbb20f75bae8d827']",1735,1.064,43.631
6274dad69a7947643d66b450CztwPcriQSOYw3zcwmKm0Q,"Зеленский вернул в Раду с правками закон о конфискации российских активов
                
                                                    

    

    Политика, 12:48",2022-05-06 09:48:44,CztwPcriQSOYw3zcwmKm0Q,['6130a7379a79472aeb4546e3'],0.0,5409f11ce063da9c8b588a12,"['59e769ab9a794784016dbf12', '5409f15de063daa0f408ada8', '552d26659a794730c263f8db', '542491eacbb20feba0485f36', '567a91c29a79479b130aaebb']",3214,1.04,22.495
6205da809a79472d2ae141fcF9xUSlmCTB2ERloT0vcNww,"Кадры с места крушения Ан-2 на Камчатке
                
                                                    

    

    Общество, 06:55",2022-02-11 03:55:26,F9xUSlmCTB2ERloT0vcNww,[],0.0,5433e5decbb20f277b20eca9,"['54504735cbb20f531dc20031', '5409f19be063daa0f408ae7a', '554f4dd29a7947e5cb43535c', '5446d54dcbb20fbb25f92ea2']",5759,1.262,56.868
62074b119a7947b0e49b36f7ogeueMGYROCLw1nvmiGQrw,Эскалация вокруг Украины. Что известно к 00:00,2022-02-13 06:01:02,ogeueMGYROCLw1nvmiGQrw,[],6.096,5409f11ce063da9c8b588a12,"['5409f196e063daa0f408ae65', '5409f15de063daa0f408ada8', '5409f140e063daa0f408ad1d', '58abcf539a7947f18bc079eb', '546e40e7cbb20f1d52dbaa55', '5409f15ee063daa0f408adb0']",2554204,1.799,4.978
6248c11b9a7947567522fd77Ys2ptmAjROugHOX2F2V-7g,"Мединский заявил, что не разделяет оптимизма Киева по готовности договора",2022-04-02 21:37:14,Ys2ptmAjROugHOX2F2V-7g,['60bf2f0f9a79475cc856c5a1'],5.281,5409f11ce063da9c8b588a12,"['546b54d1cbb20f84b19814b7', '5409f15de063daa0f408ada8', '5409f309e063daa0f408b1dd']",96717,1.208,27.589
620230c69a794761414f40169I8ZI9e7SKKZiC9CiJsnSg,Макрон после встречи с Путиным поехал в Киев. Прямая трансляция,2022-02-08 11:51:33,9I8ZI9e7SKKZiC9CiJsnSg,[],3.284,5409f11ce063da9c8b588a12,"['59e769ab9a794784016dbf12', '58fda2219a7947718b2933e1', '5426c60acbb20f76518c3e4c', '5409f15de063daa0f408ada8', '5409f15ae063daa0f408ad8a']",56389,1.252,58.371
62878b819a79475c4ed0abeeWFmhmg7gR4yBnjZC92_iMw,"В России оценят целесообразность объединений налогоплательщиков
                
                                                    

    

    Экономика, 16:13",2022-05-20 13:13:09,WFmhmg7gR4yBnjZC92_iMw,['5a9fa2e39a79470cd086f61a'],0.0,5409f11ce063da9c8b588a13,"['5429847fcbb20fb2f55f215e', '58abcf539a7947f18bc079eb', '571775989a79474c76cd7457', '5409f29ae063daa0f408b154']",1379,1.079,39.086
6243a0659a794721862c60e2yjULo6FVRy6tyfIPn6hPvQ,"Вучич сравнил общение с Путиным и Байденом
                
                                                    

    

    Политика, 03:22",2022-03-30 00:22:24,yjULo6FVRy6tyfIPn6hPvQ,[],0.0,5409f11ce063da9c8b588a12,"['5409f324e063daa0f408b211', '5409f3c0e063daa0f408b40b', '58abcf539a7947f18bc079eb', '546e40e7cbb20f1d52dbaa55']",377284,1.093,63.28
624b921b9a79472275c421841jBzwJDARz2SG0s63RdcIg,"Полянский связал действие моратория на ракеты с поставками Украине оружия
                
                                                    

    

    Политика, 03:53",2022-04-05 00:53:37,1jBzwJDARz2SG0s63RdcIg,[],5.736,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada8', '5576b2bc9a794716ec97e508', '59c1c3a99a7947a6fda6ef9b', '5409f3a5e063daa0f408b354', '54d9ca719a7947cc127170f8', '542e04b5cbb20f1f21570cba']",15168,1.099,26.404
6241a61d9a7947f3ced850d88oC9OtzFT32d-SHV6b7YMA,FT узнала об опасениях компаний из-за аренды офисов в зданиях Millhouse,2022-03-28 13:14:31,8oC9OtzFT32d-SHV6b7YMA,['5b4c70ae9a79472e05ca3037'],2.062,540d5eafcbb20f2524fc0509,"['54f88dfe9a79478548e8e93c', '5447d958cbb20f05db166907', '543d1b9bcbb20f52831af9ed', '5409f20fe063daa0f408af9b', '559294179a794751dc83a0d9', '5409f41ce063daa0f408b57e']",47836,1.141,36.941
61fe567d9a7947cb87eff7bcviPkPUuTQ_O_KM7wh92LjQ,"В МИД связали материалы Bloomberg и Bild о вторжении России с Олимпиадой
                
                                                    

    

    Политика, 14:02",2022-02-05 11:02:34,viPkPUuTQ_O_KM7wh92LjQ,[],0.0,5409f11ce063da9c8b588a12,"['556e926a9a794721a7851f18', '5409f1a3e063daa0f408ae98', '542c454ecbb20f6099323d4a', '5409f15de063daa0f408ada8', '5409f208e063daa0f408af83', '551ceb5f9a7947a7fdb311b5']",13395,1.168,42.18
625fab219a7947779095ffd2CCqjRkXCR6eRjtvp4BSECw,"Начальник Поклонской поспорил с ней о значении буквы Z
                
                                                    

    

    Политика, 10:22",2022-04-20 07:22:01,CCqjRkXCR6eRjtvp4BSECw,[],0.0,5409f11ce063da9c8b588a12,"['54513d23cbb20f4812c149d6', '5493fec69a794789bf4cc40d', '549b60679a794728c74ac217', '552e64bf9a79477a7d5fa018', '621a3d0c9a794728d449ae5e']",16933,1.053,35.292
627e41929a79478577131a45h67q8ntZSNG3QWdzHLbwAQ,МИД объявил персонами нон грата 11 дипломатов Румынии и Болгарии,2022-05-13 11:34:46,h67q8ntZSNG3QWdzHLbwAQ,['60fa94ed9a7947b7152c986a'],0.537,5409f11ce063da9c8b588a12,"['5409f1a3e063daa0f408ae98', '5409f270e063daa0f408b0a6', '56546aad9a7947ec515526fb', '542d5a68cbb20f1c43aa59e2', '55f311039a79477ea68dca56']",3557,1.075,37.222
6273b7dd9a79478578fbd658GV6VG2GOS2meMy_tKD0zqQ,В офисе Зеленского назвали срок готовности сил Украины к контрнаступлению,2022-05-05 12:47:06,GV6VG2GOS2meMy_tKD0zqQ,['6130a7379a79472aeb4546e3'],13.852,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada8', '563c6a739a79475726d77b1b', '6273c5d29a79470689e04695', '621a3d0c9a794728d449ae5e']",38473,1.041,12.64
62726e1a9a7947174f2c638eJHzvOGzISI6EG1B68Y3P0g,Партнер Абрамовича сообщил о блокировке Израилем счетов из-за санкций,2022-05-04 13:09:52,JHzvOGzISI6EG1B68Y3P0g,['5e1ddee09a7947609de2f69b'],2.923,5409f11ce063da9c8b588a12,"['54c9ee589a7947403abe9151', '5447d958cbb20f05db166907', '54262362cbb20f6397b0bd18', '5814f25f9a7947fd4fef88d7', '5409f294e063daa0f408b111']",12316,1.067,30.667
627a9a589a79474837915f4eZX3bUAAtT-qXiCQpTFLYMQ,"Председатель правительства Калмыкии стал врио главы Марий Эл
                
                                                    

    

    Политика, 20:10",2022-05-10 17:10:10,ZX3bUAAtT-qXiCQpTFLYMQ,"['57f25a259a7947976b381c2b','58998a9c9a7947045f27a61d']",0.0,5409f11ce063da9c8b588a12,"['54a7f1ea9a794759cca91e8c', '564aa2289a794715630430a5', '5409f416e063daa0f408b56b', '58e624d29a7947408a6d10e8']",7570,1.084,47.768
623a75259a794710f07a7f47lLHrQhkFQw2MMYgU2X48pA,Шольц заявил об «обратном эффекте» санкций против России,2022-03-23 01:33:02,lLHrQhkFQw2MMYgU2X48pA,['60bf2f0f9a79475cc856c5a1'],7.446,5409f11ce063da9c8b588a12,"['5409f200e063daa0f408af68', '5409f294e063daa0f408b111', '614cb40f9a79477066594352']",709143,1.075,23.34
626372ba9a794743cc124162mFQIbaOLT6KrQeZUdolJQw,Минобороны сообщило об уничтожении опорпункта в школе под Херсоном,2022-04-23 03:56:40,mFQIbaOLT6KrQeZUdolJQw,['61309cc39a7947257ab1d378'],2.318,5409f11ce063da9c8b588a12,"['57bebef79a79476ade95f03e', '549e9d9a9a7947ab4a7032e5', '5409f198e063daa0f408ae6b']",9780,1.061,33.078
6259051a9a7947fec41e865asJkT-gXJSlOu4xyI_GK7Ig,«Ведомости» сообщили о росте цен на услуги в частных клиниках до 20%,2022-04-15 06:33:31,sJkT-gXJSlOu4xyI_GK7Ig,['5a8d11a39a7947c5e1550980'],0.766,5409f11ce063da9c8b588a13,"['5450ef17cbb20fd39e3b9a63', '5592ac269a794719538d2a19', '542e4a24cbb20f4eb1d231a9', '555db8c09a794753a21ced8d']",14648,1.042,35.152
623ae20f9a794736505ee822ezJoRfM8Sf-IB1KyxMUVFw,Россия запланировала выход из постсоветского соглашения о пенсиях в СНГ,2022-03-25 06:00:38,ezJoRfM8Sf-IB1KyxMUVFw,"['61fcf3d49a794754b3f9e39e','54254690cbb20fa485b88cc9']",5.484,5409f11ce063da9c8b588a13,"['5409f292e063daa0f408b0fe', '54366e67cbb20f3e93c43db0', '542bc4a4cbb20f7dd040b517', '5437f9eccbb20f615700f3b2']",402165,1.095,19.725
628f51dc9a7947ab48ad9b09xiGC41u-TYm3OyBly0XBCw,"Кремль обвинил Запад в блокаде поставок зерна
                
                                                    

    

    Политика, 13:41",2022-05-26 10:41:32,xiGC41u-TYm3OyBly0XBCw,"['5e1ddee09a7947609de2f69b','54244e01cbb20f03076b236d']",0.0,5409f11ce063da9c8b588a12,"['545caa9ecbb20f366651641e', '54524b29cbb20f6bf16c6b48', '5409f15de063daa0f408ada8']",2724,1.054,32.048
628a36bc9a7947796b43c95350tIkSGVSf2O8XQgk_uaHQ,Алекперов описал «шок для всех» в случае эмбарго ЕС на нефть из России,2022-05-22 14:00:12,50tIkSGVSf2O8XQgk_uaHQ,['5edf68259a79470758e7ab2d'],9.737,540d5eafcbb20f2524fc0509,"['549d80b59a794784813dc9eb', '59e769a89a794784016db926', '5409f140e063daa0f408ad1d', '5409f16ae063daa0f408adda', '5409f3e2e063daa0f408b486']",46448,1.085,29.426
62384e0e9a7947531353bc140tPXqm7fSmGB_WovBXRbmQ,Суд приговорил блогера Эдварда Била к году и двум месяцам колонии,2022-03-21 10:13:58,0tPXqm7fSmGB_WovBXRbmQ,"['61309cc39a7947257ab1d378','5da7289e9a7947302a3ab566']",3.422,5433e5decbb20f277b20eca9,"['54c0bb529a79478bb9a34e6c', '5409f145e063daa0f408ad30', '54263165cbb20fc5cc82528e', '55110d0e9a79475861c1cbdb']",73657,1.102,32.522
62003b1f9a794740be7e069bmWqcmPEKSr6Kh7_bjVyc7g,"Британский ZOE Covid Study назвал шесть длительных симптомов «омикрона»
                
                                                    

    

    Общество, 01:53",2022-02-06 22:53:57,mWqcmPEKSr6Kh7_bjVyc7g,[],0.0,5433e5decbb20f277b20eca9,"['5577f72f9a7947f6177effbc', '55b0ce969a79475f572685bf', '61a1fd729a794761d34b30b7', '5409f1afe063daa0f408aeb7']",27080,1.142,34.387
625ab6259a7947067c353582oPjPhwH0Rr-Z0ohtgTFpwQ,"Захарова ответила на призыв жены Медведчука обменять его на британцев
                
                                                    

    

    Политика, 15:54",2022-04-16 12:54:17,oPjPhwH0Rr-Z0ohtgTFpwQ,[],0.0,5409f11ce063da9c8b588a12,"['556e926a9a794721a7851f18', '599ecfca9a79472da7fab0dd', '5409f15de063daa0f408ada8', '5409f1afe063daa0f408aeb7', '54257a93cbb20f012edf7750']",44424,1.046,55.013
6269a5569a79472e7a70140dSVIGywmaSzujCQ5f-jRjMQ,У российского владельца выкупили чешского производителя самолетов L-410,2022-04-27 22:23:37,SVIGywmaSzujCQ5f-jRjMQ,[],6.831,540d5eafcbb20f2524fc0509,"['59879c9d9a79472cf59c13e9', '5439d1fccbb20f0850116006', '5409f140e063daa0f408ad1d']",7985,1.041,28.879
61f8905e9a7947389772188flqcqi8C_RBa-M5A6VIEQ5g,"Минздрав продлил срок годности вакцины «Эпиваккорона» до 10 месяцев
                
                                                    

    

    Общество, 04:47",2022-02-01 01:47:51,lqcqi8C_RBa-M5A6VIEQ5g,[],0.0,5433e5decbb20f277b20eca9,"['5592abd89a794719538d2703', '60cc2b489a7947b296493579', '5409f18be063daa0f408ae49', '60425e749a79472f90d5244a']",22002,1.156,35.41
6271cc709a7947d7acd6da24E1F68ycmT92ieLEU0yVwhg,"«Коммерсантъ» узнал о конфискации 4 млрд руб. у главы холдинга «Форум»
                
                                                    

    

    Бизнес, 04:12",2022-05-04 01:12:08,E1F68ycmT92ieLEU0yVwhg,['604f2c199a79478ec0029eae'],6.919,540d5eafcbb20f2524fc0509,"['546de2b9cbb20f4906747932', '56a8d4209a7947527b47072d', '5409f145e063daa0f408ad30', '5409f15be063daa0f408ad93']",7381,1.052,32.638
6289518a9a79474725de389bLaBL0rHIQNuhaXQc1LpzOQ,Глава генштаба США увидел рост риска конфликта между «великими державами»,2022-05-21 21:10:10,LaBL0rHIQNuhaXQc1LpzOQ,[],2.739,5409f11ce063da9c8b588a12,"['55aef8259a79477d6471e4ef', '5409f422e063daa0f408b5ae', '59e769a59a794784016db4d6', '5409f140e063daa0f408ad1d', '5409f15ee063daa0f408adb0', '58a5c1952ae5969820a96ab8', '575aa13b9a794790c8648da3']",6429,1.064,25.401
623b12619a7947516000dffe1jh25jKpR0SZs49vXL_jaA,Путин поручил перевести платежи за газ в рубли для недружественных стран,2022-03-23 12:28:50,1jh25jKpR0SZs49vXL_jaA,"['6130a7379a79472aeb4546e3','5da7289e9a7947302a3ab566']",8.491,5409f11ce063da9c8b588a12,"['5409f140e063daa0f408ad1d', '5409f15de063daa0f408ada9', '5409f173e063daa0f408aded', '5444fea0cbb20f552bda691a', '5631bb949a794737108a5623', '58abcf539a7947f18bc079eb', '5409f16ae063daa0f408adda', '5409f15ee063daa0f408adb0']",436255,1.247,33.145
61f965119a79479a660d99cfJ0GvGIw-SRa_3XKQV5alCw,"Орбан сообщил Путину о желании нарастить поставки газа на 1 млрд куб. м
                
                                                    

    

    Политика, 19:59",2022-02-01 16:59:10,J0GvGIw-SRa_3XKQV5alCw,['604f2c199a79478ec0029eae'],0.0,5409f11ce063da9c8b588a12,"['5409f17be063daa0f408ae13', '5409f15de063daa0f408ada9', '549a79c49a79470c8d863e8b', '58abcf539a7947f18bc079eb']",3211,1.163,48.614
62027ae19a794788f9eb455cvrkDA97oRom_4wFEn1_yog,"Кадры с места массового ДТП на Рублевском шоссе, где пострадал бизнесмен
                
                                                    

    

    Общество, 17:39",2022-02-08 14:39:28,vrkDA97oRom_4wFEn1_yog,[],0.0,5433e5decbb20f277b20eca9,"['54263165cbb20fc5cc82528e', '5409f15be063daa0f408ad93', '54dc856c9a7947798a4121d6']",57932,1.34,62.019
625a52e59a794772e629b17arescMLlwQGm2seBguO7qXw,"Умерла известная по ролям в сериалах «Альф» и «Сайнфелд» Лиз Шеридан
                
                                                    

    

    Общество, 08:49",2022-04-16 05:49:09,rescMLlwQGm2seBguO7qXw,[],0.0,5433e5decbb20f277b20eca9,"['54371c54cbb20fd141c8bebd', '5442a5c2cbb20f42d34cfb80', '5430fa87cbb20f41c21eb699']",3320,1.055,53.404
625f967d9a79476c085ff30aMNPBjfatT2KhunerdA2edA,МВД дало ГИБДД советы по выявлению нетрезвых водителей,2022-04-20 06:21:22,MNPBjfatT2KhunerdA2edA,['619226fb9a7947e681606cc3'],3.907,5433e5decbb20f277b20eca9,"['5409f19be063daa0f408ae78', '5409f3cee063daa0f408b45d', '59e769a39a794784016db175']",7126,1.045,36.781
6203830c9a7947dac7db18e2uaXy4zGOT72luTo7GKmcLg,"Вирусологи указали на недостатки решения выдавать QR-коды по антителам
                
                                                    

    

    Общество, 12:52",2022-02-09 09:52:43,uaXy4zGOT72luTo7GKmcLg,[],0.0,5433e5decbb20f277b20eca9,"['55110d0e9a79475861c1cbdb', '5577f72f9a7947f6177effbc', '56a88f629a7947f5e7e9ce5f', '594b3c139a79479f9ff0a473', '59e7699d9a794784016da7c5']",10253,1.136,40.964
628e85ef9a79476ded40af9fiY_1M-oDSlOR-dHzEEA6zQ,Госдеп призвал не отключать Россию от интернета,2022-05-25 20:30:00,iY_1M-oDSlOR-dHzEEA6zQ,['5e4663219a794736af922488'],7.335,5409f11ce063da9c8b588a12,"['5409f37fe063daa0f408b2ba', '5409f3ece063daa0f408b4ab']",13773,1.054,30.146
